ID,SKU,Nombre,"¿En stock?",Stock,Oferta,"Precio normal",Img,"Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3"
69189,,"Pins para Crocs",1,26,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/9BBF1C94-A1CB-46BB-A8A1-367C6C7670EB_1_105_c.jpeg,"PINS PARA CROCS","Don´t give up!",,1,,,,,,,,
71882,,"Contenedor plegable apilable Ay-Kasa Mini",1,8,,27995,https://etiquecosas.ar/wp-content/uploads/2024/10/rosa-chicle-minibox.jpg,"color","Rosa chicle",,0,,,,,,,,
73989,,"Tapa sorbetes",1,36,,3501,https://etiquecosas.ar/wp-content/uploads/2024/12/fotos-800-px-web-VASO-CREMA.png,"SELECCIONAR TAPA SORBETES","Vaso crema",,1,,,,,,,,
80608,,"Parches bordados planchables",0,0,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-dont-give-up.png,"Modelos parches","Don´t give up",,1,,,,,,,,
89480,,"Identificador de mochila - Personalizado",1,,,9000,https://etiquecosas.ar/wp-content/uploads/2025/03/identificador-zombie-not-princess.jpg,"Modelo","Zombies NOT PRINCESS",,0,,,,,,,,
91264,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-hongos.jpg,"Modelo relieve",HONGOS,,1,,,,,,,,
880,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO AZUCAR",,0,"color",VIOLETA,,0,,,,
14020,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2021/07/PLANCHAS-estrellas.jpg,"Temático","ESTRELLAS BLUE",,0,,,,,,,,
14123,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2020/12/PLANCHAS-llamas.jpg,"Temático",LLAMAS,,0,,,,,,,,
30579,,"SOUVENIR: Pack de letras iniciales adhesivas",1,,,24300,https://etiquecosas.ar/wp-content/uploads/2022/06/cherry.jpg,"Cantidad","45 LETRAS",,0,"color",CHERRY,,0,,,,
32242,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2022/09/PLANCHAS-SKATE.jpg,"Temático",SKATE,,0,,,,,,,,
32882,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",K,,0,,,,,,,,
32934,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",K,,0,,,,,,,,
32964,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",K,,0,,,,,,,,
34541,,"Sello personalizado REDONDO",1,,,39990,,"Modelo",CARROUSEL,,0,,,,,,,,
52301,,"SOUVENIR - Tags con nombres personalizados",1,,,,,"SELECCIONAR COMBINACIÓN DE COLOR","Fondo VERDE OSCURO - Letra BLANCO",,0,,,,,,,,
54156,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello","CAPITAN AMERICA",,0,,,,,,,,
59046,,"Etiquetas SUPER MAXI",1,,,10890,,"Temático",DINOSAURIOS,,0,,,,,,,,
67666,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo",GRANJA,,0,,,,,,,,
69130,,"Identificador de mochila - Escribí vos",1,,,3000,https://etiquecosas.ar/wp-content/uploads/2022/06/tag_sandias.jpg,Modelo,SANDIAS,,1,,,,,,,,
69190,,"Pins para Crocs",1,21,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/Pin-duo-corazones.jpg,"PINS PARA CROCS","Dúo de corazones",,1,,,,,,,,
73990,,"Tapa sorbetes",1,55,,3501,https://etiquecosas.ar/wp-content/uploads/2024/12/fotos-800-px-web-VASO.png,"SELECCIONAR TAPA SORBETES","Vaso rojo",,1,,,,,,,,
80609,,"Parches bordados planchables",1,3,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/emotioanally-exhausted.jpg,"Modelos parches","Emotionally exhausted",,1,,,,,,,,
89481,,"Identificador de mochila - Personalizado",1,,,9000,https://etiquecosas.ar/wp-content/uploads/2025/03/identificador-zombie-unicornio.jpg,"Modelo","Zombies UNICORNIO",,0,,,,,,,,
91265,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-i-am-not-perfect-blanco.jpg,"Modelo relieve","I AM NOT PERFECT (blanco)",,1,,,,,,,,
523,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",CARTAS,,0,,,,,,,,
881,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO AZUCAR",,0,"color",BLANCO,,0,,,,
4620,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2020/12/PLANCHAS-llamas.jpg,"Temático",LLAMAS,,0,,,,,,,,
13999,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2020/12/PLANCHAS-llamas.jpg,"Temático",LLAMAS,,0,,,,,,,,
14124,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2020/01/plancha-dinosaurio.jpg,"Temático",DINOSAURIOS,,0,,,,,,,,
31782,,"SOUVENIR: Pack de letras iniciales adhesivas",1,,,24300,,"Cantidad","45 LETRAS",,0,"color","MIX DE 2 COLORES",,0,,,,
32883,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",L,,0,,,,,,,,
32935,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",L,,0,,,,,,,,
32965,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",L,,0,,,,,,,,
34542,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","NENA PIRATA",,0,,,,,,,,
52302,,"SOUVENIR - Tags con nombres personalizados",1,,,,,"SELECCIONAR COMBINACIÓN DE COLOR","Fondo AZUL - Letra AMARILLO",,0,,,,,,,,
59047,,"Etiquetas SUPER MAXI",1,,,10890,,"Temático",BOSQUE,,0,,,,,,,,
67667,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo",TRANSPORTES,,0,,,,,,,,
69131,,"Identificador de mochila - Escribí vos",1,,,3000,https://etiquecosas.ar/wp-content/uploads/2022/06/tag_sapo.jpg,Modelo,SAPO,,1,,,,,,,,
69191,,"Pins para Crocs",1,27,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/elefante.jpg,"PINS PARA CROCS",Elefante,,1,,,,,,,,
80610,,"Parches bordados planchables",0,0,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-every-dreams.png,"Modelos parches","Every dream",,1,,,,,,,,
89482,,"Identificador de mochila - Personalizado",1,,,9000,https://etiquecosas.ar/wp-content/uploads/2025/03/identificador-zombie-zombiff.jpg,"Modelo","Zombies ZOMBIFF",,0,,,,,,,,
91266,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-importante.jpg,"Modelo relieve",IMPORTANTE,,1,,,,,,,,
524,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",COHETE,,0,,,,,,,,
882,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO FRUTOS SECOS",,0,"color",ROJO,,0,,,,
4628,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2020/01/plancha-dinosaurio.jpg,"Temático",DINOSAURIOS,,0,,,,,,,,
14000,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2020/01/plancha-dinosaurio.jpg,"Temático",DINOSAURIOS,,0,,,,,,,,
14125,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA.jpg,"Temático",BOSQUE,,0,,,,,,,,
32884,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",M,,0,,,,,,,,
32936,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",M,,0,,,,,,,,
32966,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",M,,0,,,,,,,,
34543,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","NENE PIRATA",,0,,,,,,,,
52303,,"SOUVENIR - Tags con nombres personalizados",1,,,,,"SELECCIONAR COMBINACIÓN DE COLOR","Fondo CELESTE - Letra BLANCO",,0,,,,,,,,
59048,,"Etiquetas SUPER MAXI",1,,,10890,,"Temático",GRANJA,,0,,,,,,,,
67668,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo","ESTRELLAS PASTEL",,0,,,,,,,,
69132,,"Identificador de mochila - Escribí vos",1,,,3000,https://etiquecosas.ar/wp-content/uploads/2021/01/tag_sirena.gif,Modelo,SIRENA,,1,,,,,,,,
69192,,"Pins para Crocs",0,0,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/pin-gatito.jpg,"PINS PARA CROCS",Gatito,,1,,,,,,,,
80611,,"Parches bordados planchables",0,0,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-good-vibes.png,"Modelos parches","Good vibes",,1,,,,,,,,
89483,,"Identificador de mochila - Personalizado",1,,,9000,https://etiquecosas.ar/wp-content/uploads/2025/03/identificador-zombie-relax.jpg,"Modelo","Zombies RELAX",,0,,,,,,,,
91267,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-dibujos-letras-blancas.png,"Modelo relieve","LETRAS (blanco)",,1,,,,,,,,
525,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",CORAZON,,0,,,,,,,,
883,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO FRUTOS SECOS",,0,"color",VERDE,,0,,,,
4621,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA.jpg,"Temático",BOSQUE,,0,,,,,,,,
14001,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA.jpg,"Temático",BOSQUE,,0,,,,,,,,
14126,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2021/05/PLANCHAS-granja.jpg,"Temático",GRANJA,,0,,,,,,,,
32885,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",N,,0,,,,,,,,
32937,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",N,,0,,,,,,,,
32967,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",N,,0,,,,,,,,
34544,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","CAPITAN AMERICA",,0,,,,,,,,
52304,,"SOUVENIR - Tags con nombres personalizados",1,,,,,"SELECCIONAR COMBINACIÓN DE COLOR","Fondo NEGRO - Letra BLANCO",,0,,,,,,,,
59049,,"Etiquetas SUPER MAXI",1,,,10890,https://etiquecosas.ar/wp-content/uploads/2024/01/super-maxi-unicornio.jpg,"Temático",UNICORNIO,,0,,,,,,,,
67669,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo","ESTRELLAS BLUE",,0,,,,,,,,
69133,,"Identificador de mochila - Escribí vos",1,,,3000,https://etiquecosas.ar/wp-content/uploads/2021/08/tag_superheroe.jpg,Modelo,SUPERHEROE,,1,,,,,,,,
69193,,"Pins para Crocs",0,0,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/Pin-just-have-fun.jpg,"PINS PARA CROCS","Just have fun",,1,,,,,,,,
80612,,"Parches bordados planchables",1,1,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-i-can-do-hard-things.png,"Modelos parches","I can do hard things",,1,,,,,,,,
89484,,"Identificador de mochila - Personalizado",1,,,9000,https://etiquecosas.ar/wp-content/uploads/2025/03/identificador-zombie-dont-touch.jpg,"Modelo","Zombies DON´T TOUCH",,0,,,,,,,,
91268,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-letras-negro.jpg,"Modelo relieve","LETRAS (negro)",,1,,,,,,,,
526,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",CORONA,,0,,,,,,,,
884,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO FRUTOS SECOS",,0,"color",CELESTE,,0,,,,
11192,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2021/05/PLANCHAS-granja.jpg,"Temático",GRANJA,,0,,,,,,,,
14002,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2021/05/PLANCHAS-granja.jpg,"Temático",GRANJA,,0,,,,,,,,
14128,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHAS-unicornio.jpg,"Temático",UNICORNIO,,0,,,,,,,,
32886,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",O,,0,,,,,,,,
32938,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",O,,0,,,,,,,,
32968,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",O,,0,,,,,,,,
34545,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","HOMBRE ARAÑA",,0,,,,,,,,
59050,,"Etiquetas SUPER MAXI",1,,,10890,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA-emoji.jpg,"Temático",EMOJIS,,0,,,,,,,,
67670,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo",SKATE,,0,,,,,,,,
69134,,"Identificador de mochila - Escribí vos",1,,,3000,https://etiquecosas.ar/wp-content/uploads/2021/08/tag_superheroina.jpg,Modelo,SUPERHEROINA,,1,,,,,,,,
69194,,"Pins para Crocs",1,20,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/Pin-lolipop.jpg,"PINS PARA CROCS",Lolipop,,1,,,,,,,,
80613,,"Parches bordados planchables",1,3,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-im-enough.png,"Modelos parches","I´m enough",,1,,,,,,,,
91269,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-limones.jpg,"Modelo relieve",LIMONES,,1,,,,,,,,
885,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO FRUTOS SECOS",,0,"color",ROSA,,0,,,,
4622,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHAS-unicornio.jpg,"Temático",UNICORNIO,,0,,,,,,,,
9906,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello","PELOTA FUTBOL",,0,,,,,,,,
14003,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHAS-unicornio.jpg,"Temático",UNICORNIO,,0,,,,,,,,
14129,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA-emoji.jpg,"Temático",EMOJIS,,0,,,,,,,,
32887,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",P,,0,,,,,,,,
32939,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",P,,0,,,,,,,,
32969,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",P,,0,,,,,,,,
34546,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","MUJER MARAVILLA",,0,,,,,,,,
59051,,"Etiquetas SUPER MAXI",1,,,10890,,"Temático",TEEN,,0,,,,,,,,
67671,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo","sin dibujo BLANCO Y NEGRO",,0,,,,,,,,
69135,,"Identificador de mochila - Escribí vos",1,,,3000,,Modelo,TRANSPORTES,,1,,,,,,,,
69195,,"Pins para Crocs",1,18,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/Pin-lolipop-estrellas-1.jpg,"PINS PARA CROCS","Lolipop estrellas",,1,,,,,,,,
80614,,"Parches bordados planchables",0,0,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-keep-going.png,"Modelos parches","Keep going",,1,,,,,,,,
91270,,"Diseños transfer con relieve - LIVE, LOVE, TRAVEL (blanco)",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-live-travel-blanco.jpg,"Modelo relieve","LIVE\, LOVE\, TRAVEL (blanco)",,1,,,,,,,,
886,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO FRUTOS SECOS",,0,"color",VIOLETA,,0,,,,
4623,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA-emoji.jpg,"Temático",EMOJIS,,0,,,,,,,,
14004,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA-emoji.jpg,"Temático",EMOJIS,,0,,,,,,,,
14130,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA-teen.jpg,"Temático",TEEN,,0,,,,,,,,
32888,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",Q,,0,,,,,,,,
32940,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",Q,,0,,,,,,,,
32970,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",Q,,0,,,,,,,,
34547,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","PELOTA DE BASKET",,0,,,,,,,,
54155,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",VAN,,0,,,,,,,,
59052,,"Etiquetas SUPER MAXI",1,,,10890,,"Temático",TRANSPORTES,,0,,,,,,,,
67672,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo","sin dibujo SPORTS",,0,,,,,,,,
69136,,"Identificador de mochila - Escribí vos",1,,,3000,,Modelo,TROPICAL,,1,,,,,,,,
69196,,"Pins para Crocs",0,0,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/Pin-manito-cool.jpg,"PINS PARA CROCS","Manito cool",,1,,,,,,,,
80615,,"Parches bordados planchables",0,0,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-let-me-overthink.png,"Modelos parches","Let me overthink",,1,,,,,,,,
91271,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-loading.jpg,"Modelo relieve",LOADING,,1,,,,,,,,
887,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO FRUTOS SECOS",,0,"color",BLANCO,,0,,,,
4627,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA-teen.jpg,"Temático",TEEN,,0,,,,,,,,
14005,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA-teen.jpg,"Temático",TEEN,,0,,,,,,,,
14132,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2021/05/PLANCHAS-transportes.jpg,"Temático",TRANSPORTES,,0,,,,,,,,
32889,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",R,,0,,,,,,,,
32941,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",R,,0,,,,,,,,
32971,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",R,,0,,,,,,,,
34548,,"Sello personalizado REDONDO",1,,,39990,,"Modelo",DINOSAURIO,,0,,,,,,,,
54153,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",SPIDERMAN,,0,,,,,,,,
59053,,"Etiquetas SUPER MAXI",1,,,10890,,"Temático",FUTBOL,,0,,,,,,,,
67673,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo","sin dibujo RAINBOW",,0,,,,,,,,
69137,,"Identificador de mochila - Escribí vos",1,,,3000,https://etiquecosas.ar/wp-content/uploads/2022/06/tag_unicornio.jpg,Modelo,UNICORNIO,,1,,,,,,,,
69197,,"Pins para Crocs",0,0,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/Pin-maquina-chicles.jpg,"PINS PARA CROCS","Maquina de chicles",,1,,,,,,,,
80616,,"Parches bordados planchables",0,0,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-love.png,"Modelos parches",Love,,1,,,,,,,,
91272,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-margaritas.jpg,"Modelo relieve",MARGARITAS,,1,,,,,,,,
527,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",DIAMANTE,,0,,,,,,,,
888,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO LACTEOS",,0,"color",ROJO,,0,,,,
4624,,"COMBO etiquetas temáticas + sello universal",0,0,,44135,https://etiquecosas.ar/wp-content/uploads/2021/01/PLANCHAS-tik-tok.jpg,"Temático",,,0,,,,,,,,
14006,,"Combo ESCOLAR temáticas",0,-1,,30499,https://etiquecosas.ar/wp-content/uploads/2021/01/PLANCHAS-tik-tok.jpg,"Temático","TIK TOK",,0,,,,,,,,
14133,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2020/01/plancha-futbol.jpg,"Temático",FUTBOL,,0,,,,,,,,
32890,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",S,,0,,,,,,,,
32942,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",S,,0,,,,,,,,
32972,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",S,,0,,,,,,,,
34549,,"Sello personalizado REDONDO",1,,,39990,,"Modelo",COMBI,,0,,,,,,,,
59054,,"Etiquetas SUPER MAXI",1,,,10890,,"Temático",BASQUET,,0,,,,,,,,
67674,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo","sin dibujo BLUE",,0,,,,,,,,
69138,,"Identificador de mochila - Escribí vos",1,,,3000,https://etiquecosas.ar/wp-content/uploads/2022/06/tag_viaje.jpg,Modelo,VIAJE,,1,,,,,,,,
69198,,"Pins para Crocs",1,104,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/Pin-messi1.jpg,"PINS PARA CROCS",Messi,,1,,,,,,,,
80617,,"Parches bordados planchables",0,0,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-my-courage-always-rises.png,"Modelos parches","My courage always rises",,1,,,,,,,,
91273,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-ouch.jpg,"Modelo relieve",OUCH,,1,,,,,,,,
889,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO LACTEOS",,0,"color",VERDE,,0,,,,
11193,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2021/05/PLANCHAS-transportes.jpg,"Temático",TRANSPORTES,,0,,,,,,,,
14007,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2021/05/PLANCHAS-transportes.jpg,"Temático",TRANSPORTES,,0,,,,,,,,
14134,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2021/05/PLANCHAS-basquet.jpg,"Temático",BASQUET,,0,,,,,,,,
32891,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",T,,0,,,,,,,,
32943,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",T,,0,,,,,,,,
32973,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",T,,0,,,,,,,,
34550,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","GLOBO AEROSTATICO",,0,,,,,,,,
54157,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",DINO,,0,,,,,,,,
59055,,"Etiquetas SUPER MAXI",1,,,10890,,"Temático",NAUTICA,,0,,,,,,,,
67675,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo","sin dibujo PASTEL",,0,,,,,,,,
69199,,"Pins para Crocs",1,3,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/oso-fachero.jpg,"PINS PARA CROCS","Oso fachero",,1,,,,,,,,
80618,,"Parches bordados planchables",0,0,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-pocion-del-amor.png,"Modelos parches","Poción del amor",,1,,,,,,,,
91274,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-silvestre-1.jpg,"Modelo relieve",SILVESTRE,,1,,,,,,,,
890,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO LACTEOS",,0,"color",CELESTE,,0,,,,
4625,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2020/01/plancha-futbol.jpg,"Temático",FUTBOL,,0,,,,,,,,
14008,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2020/01/plancha-futbol.jpg,"Temático",FUTBOL,,0,,,,,,,,
14135,,"Combo JARDÍN temáticas",1,,,22262,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA-MARINO.jpg,"Temático",NAUTICA,,0,,,,,,,,
32892,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",U,,0,,,,,,,,
32944,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",U,,0,,,,,,,,
32974,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",U,,0,,,,,,,,
34551,,"Sello personalizado REDONDO",1,,,39990,,"Modelo",MOTO,,0,,,,,,,,
54152,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",ELEFANTE,,0,,,,,,,,
67676,,"Etiquetas de vinilo planchables - 11 unidades",1,,,5164.71,,"Modelo","sin dibujo MULTICOLOR",,0,,,,,,,,
69200,,"Pins para Crocs",1,14,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/pin-robot.jpg,"PINS PARA CROCS",Robot,,1,,,,,,,,
